t,y with h=0.01,y with h=0.005,y with h=0.001,y with h=0.0005,y with h=0.0002,y with h=0.0001
-2.00540000,,,,,-7.53452758,-7.53453395
-2.00530000,,,,,,-7.52695043
-2.00520000,,,,,-7.51937361,-7.51937994
-2.00510000,,,,,,-7.51182247
-2.00500000,,-7.49915897,-7.50407093,-7.50422766,-7.50427167,-7.50427796
-2.00490000,,,,,,-7.49674640
-2.00480000,,,,,-7.48922149,-7.48922775
-2.00470000,,,,,,-7.48172197
-2.00460000,,,,,-7.47422280,-7.47422902
-2.00450000,,,,-7.46669932,,-7.46674889
-2.00440000,,,,,-7.45927534,-7.45928153
-2.00430000,,,,,,-7.45182691
-2.00420000,,,,,-7.44437884,-7.44438499
-2.00410000,,,,,,-7.43695576
-2.00400000,,,-7.42933820,-7.42949033,-7.42953305,-7.42953916
-2.00390000,,,,,,-7.42213518
-2.00380000,,,,,-7.41473769,-7.41474377
-2.00370000,,,,,,-7.40736491
-2.00360000,,,,,-7.39999252,-7.39999856
-2.00350000,,,,-7.39259658,,-7.39264470
-2.00340000,,,,,-7.38529728,-7.38530328
-2.00330000,,,,,,-7.37797429
-2.00320000,,,,,-7.37065171,-7.37065768
-2.00310000,,,,,,-7.36335342
-2.00300000,,,-7.35586637,-7.35601408,-7.35605555,-7.35606149
-2.00290000,,,,,,-7.34878185
-2.00280000,,,,,-7.34150857,-7.34151447
-2.00270000,,,,,,-7.33425932
-2.00260000,,,,,-7.32701050,-7.32701636
-2.00250000,,,,-7.31973886,,-7.31978558
-2.00240000,,,,,-7.31256110,-7.31256693
-2.00230000,,,,,,-7.30536039
-2.00220000,,,,,-7.29816013,-7.29816592
-2.00210000,,,,,,-7.29098350
-2.00200000,,,-7.28362362,-7.28376705,-7.28380733,-7.28381309
-2.00190000,,,,,,-7.27665467
-2.00180000,,,,,-7.26950247,-7.26950820
-2.00170000,,,,,,-7.26237365
-2.00160000,,,,,-7.25524530,-7.25525100
-2.00150000,,,,-7.24809484,,-7.24814021
-2.00140000,,,,,-7.24103559,-7.24104126
-2.00130000,,,,,,-7.23395411
-2.00120000,,,,,-7.22687310,-7.22687873
-2.00110000,,,,,,-7.21981510
-2.00100000,,,-7.21257915,-7.21271847,-7.21275759,-7.21276318
-2.00090000,,,,,,-7.20572296
-2.00080000,,,,,-7.19868882,-7.19869438
-2.00070000,,,,,,-7.19167744
-2.00060000,,,,,-7.18466656,-7.18467210
-2.00050000,,,,-7.17763425,,-7.17767832
-2.00040000,,,,,-7.17069059,-7.17069609
-2.00030000,,,,,,-7.16372537
-2.00020000,,,,,-7.15676066,-7.15676613
-2.00010000,,,,,,-7.14981835
-2.00000000,-7.12565500,-7.13845682,-7.14270321,-7.14283855,-7.14287656,-7.14288200
-1.99990000,,,,,,-7.13595704
-1.99980000,,,,,-7.12903805,-7.12904346
-1.99970000,,,,,,-7.12214121
-1.99960000,,,,,-7.11524491,-7.11525028
-1.99950000,,,,-7.10832782,,-7.10837064
-1.99940000,,,,,-7.10149691,-7.10150225
-1.99930000,,,,,,-7.09464510
-1.99920000,,,,,-7.08779383,-7.08779915
-1.99910000,,,,,,-7.08096437
-1.99900000,,,-7.07396701,-7.07409853,-7.07413546,-7.07414074
-1.99890000,,,,,,-7.06732823
-1.99880000,,,,,-7.06052156,-7.06052681
-1.99870000,,,,,,-7.05373646
-1.99860000,,,,,-7.04695192,-7.04695715
-1.99850000,,,,-7.04014723,,-7.04018884
-1.99840000,,,,,-7.03342633,-7.03343153
-1.99830000,,,,,,-7.02668516
-1.99820000,,,,,-7.01994457,-7.01994973
-1.99810000,,,,,,-7.01322521
-1.99800000,,,-7.00634271,-7.00647054,-7.00650642,-7.00651156
-1.99790000,,,,,,-6.99980876
-1.99780000,,,,,-6.99311168,-6.99311679
-1.99770000,,,,,,-6.98643561
-1.99760000,,,,,-6.97976013,-6.97976520
-1.99750000,,,,-6.97306510,,-6.97310554
-1.99740000,,,,,-6.96645155,-6.96645660
-1.99730000,,,,,,-6.95981835
-1.99720000,,,,,-6.95318575,-6.95319077
-1.99710000,,,,,,-6.94657383
-1.99700000,,,-6.93980338,-6.93992763,-6.93996252,-6.93996751
-1.99690000,,,,,,-6.93337177
-1.99680000,,,,,-6.92678164,-6.92678660
-1.99670000,,,,,,-6.92021197
-1.99660000,,,,,-6.91364292,-6.91364785
-1.99650000,,,,-6.90705490,,-6.90709422
-1.99640000,,,,,-6.90054614,-6.90055105
-1.99630000,,,,,,-6.89401832
-1.99620000,,,,,-6.88749112,-6.88749600
-1.99610000,,,,,,-6.88098407
-1.99600000,,,-6.87432293,-6.87444373,-6.87447765,-6.87448250
-1.99590000,,,,,,-6.86799127
-1.99580000,,,,,-6.86150552,-6.86151035
-1.99570000,,,,,,-6.85503971
-1.99560000,,,,,-6.84857455,-6.84857934
-1.99550000,,,,-6.84209098,,-6.84212921
-1.99540000,,,,,-6.83568452,-6.83568930
-1.99530000,,,,,,-6.82925957
-1.99520000,,,,,-6.82283526,-6.82284000
-1.99510000,,,,,,-6.81643058
-1.99500000,,-6.80618702,-6.80987610,-6.80999358,-6.81002656,-6.81003128
-1.99490000,,,,,,-6.80364207
-1.99480000,,,,,-6.79725823,-6.79726292
-1.99470000,,,,,,-6.79089382
-1.99460000,,,,,-6.78453008,-6.78453475
-1.99450000,,,,-6.77814849,,-6.77818567
-1.99440000,,,,,-6.77184192,-6.77184656
-1.99430000,,,,,,-6.76551740
-1.99420000,,,,,-6.75919355,-6.75919817
-1.99410000,,,,,,-6.75288884
-1.99400000,,,-6.74643846,-6.74655272,-6.74658480,-6.74658939
-1.99390000,,,,,,-6.74029979
-1.99380000,,,,,-6.73401547,-6.73402003
-1.99370000,,,,,,-6.72775008
-1.99360000,,,,,-6.72148537,-6.72148991
-1.99350000,,,,-6.71520335,,-6.71523951
-1.99340000,,,,,-6.70899433,-6.70899885
-1.99330000,,,,,,-6.70276790
-1.99320000,,,,,-6.69654216,-6.69654665
-1.99310000,,,,,,-6.69033507
-1.99300000,,,-6.68398632,-6.68409747,-6.68412867,-6.68413314
-1.99290000,,,,,,-6.67794083
-1.99280000,,,,,-6.67175369,-6.67175813
-1.99270000,,,,,,-6.66558501
-1.99260000,,,,,-6.65941703,-6.65942145
-1.99250000,,,,-6.65323224,,-6.65326742
-1.99240000,,,,,-6.64711852,-6.64712291
-1.99230000,,,,,,-6.64098789
-1.99220000,,,,,-6.63485798,-6.63486235
-1.99210000,,,,,,-6.62874624
-1.99200000,,,-6.62249672,-6.62260487,-6.62263523,-6.62263957
-1.99190000,,,,,,-6.61654230
-1.99180000,,,,,-6.61045009,-6.61045441
-1.99170000,,,,,,-6.60437588
-1.99160000,,,,,-6.59830239,-6.59830669
-1.99150000,,,,-6.59221258,,-6.59224681
-1.99140000,,,,,-6.58619196,-6.58619623
-1.99130000,,,,,,-6.58015493
-1.99120000,,,,,-6.57411862,-6.57412287
-1.99110000,,,,,,-6.56810005
-1.99100000,,,-6.56194743,-6.56205267,-6.56208221,-6.56208644
-1.99090000,,,,,,-6.55608201
-1.99080000,,,,,-6.55008255,-6.55008675
-1.99070000,,,,,,-6.54410064
-1.99060000,,,,,-6.53811947,-6.53812365
-1.99050000,,,,-6.53212246,,-6.53215577
-1.99040000,,,,,-6.52619281,-6.52619697
-1.99030000,,,,,,-6.52024723
-1.99020000,,,,,-6.51430240,-6.51430653
-1.99010000,,,,,,-6.50837486
-1.99000000,-6.48935799,-6.49909743,-6.50231688,-6.50241931,-6.50244806,-6.50245218
-1.98990000,,,,,,-6.49653848
-1.98980000,,,,,-6.49062965,-6.49063374
-1.98970000,,,,,,-6.48473794
-1.98960000,,,,,-6.47884698,-6.47885105
-1.98950000,,,,-6.47294064,,-6.47297306
-1.98940000,,,,,-6.46709991,-6.46710395
-1.98930000,,,,,,-6.46124370
-1.98920000,,,,,-6.45538826,-6.45539228
-1.98910000,,,,,,-6.44954968
-1.98900000,,,-6.44358417,-6.44368388,-6.44371187,-6.44371588
-1.98890000,,,,,,-6.43789085
-1.98880000,,,,,-6.43207060,-6.43207458
-1.98870000,,,,,,-6.42626704
-1.98860000,,,,,-6.42046426,-6.42046822
-1.98850000,,,,-6.41464653,,-6.41467810
-1.98840000,,,,,-6.40889272,-6.40889666
-1.98830000,,,,,,-6.40312387
-1.98820000,,,,,-6.39735580,-6.39735972
-1.98810000,,,,,,-6.39160419
-1.98800000,,,-6.38572903,-6.38582611,-6.38585336,-6.38585726
-1.98790000,,,,,,-6.38011891
-1.98780000,,,,,-6.37438524,-6.37438912
-1.98770000,,,,,,-6.36866787
-1.98760000,,,,,-6.36295128,-6.36295514
-1.98750000,,,,-6.35722017,,-6.35725091
-1.98740000,,,,,-6.35155133,-6.35155517
-1.98730000,,,,,,-6.34586789
-1.98720000,,,,,-6.34018524,-6.34018905
-1.98710000,,,,,,-6.33451865
-1.98700000,,,-6.32873178,-6.32882632,-6.32885285,-6.32885665
-1.98690000,,,,,,-6.32320304
-1.98680000,,,,,-6.31755402,-6.31755780
-1.98670000,,,,,,-6.31192091
-1.98660000,,,,,-6.30628859,-6.30629235
-1.98650000,,,,-6.30064217,,-6.30067211
-1.98640000,,,,,-6.29505642,-6.29506016
-1.98630000,,,,,,-6.28945649
-1.98620000,,,,,-6.28385736,-6.28386108
-1.98610000,,,,,,-6.27827391
-1.98600000,,,-6.27257334,-6.27266541,-6.27269126,-6.27269495
-1.98590000,,,,,,-6.26712421
-1.98580000,,,,,-6.26155797,-6.26156165
-1.98570000,,,,,,-6.25600725
-1.98560000,,,,,-6.25045735,-6.25046101
-1.98550000,,,,-6.24489374,,-6.24492289
-1.98540000,,,,,-6.23938925,-6.23939289
-1.98530000,,,,,,-6.23387098
-1.98520000,,,,,-6.22835353,-6.22835715
-1.98510000,,,,,,-6.22285138
-1.98500000,,-6.21441387,-6.21723519,-6.21732488,-6.21735005,-6.21735365
-1.98490000,,,,,,-6.21186395
-1.98480000,,,,,-6.20637867,-6.20638225
-1.98470000,,,,,,-6.20090854
-1.98460000,,,,,-6.19543923,-6.19544280
-1.98450000,,,,-6.18995661,,-6.18998501
-1.98440000,,,,,-6.18453161,-6.18453516
-1.98430000,,,,,,-6.17909322
-1.98420000,,,,,-6.17365566,-6.17365919
-1.98410000,,,,,,-6.16823304
-1.98400000,,,-6.16269934,-6.16278673,-6.16281125,-6.16281476
-1.98390000,,,,,,-6.15740433
-1.98380000,,,,,-6.15199823,-6.15200172
-1.98370000,,,,,,-6.14660694
-1.98360000,,,,,-6.14121648,-6.14121995
-1.98350000,,,,-6.13581307,,-6.13584074
-1.98340000,,,,,-6.13046584,-6.13046929
-1.98330000,,,,,,-6.12510560
-1.98320000,,,,,-6.11974619,-6.11974963
-1.98310000,,,,,,-6.11440137
-1.98300000,,,-6.10894835,-6.10903350,-6.10905739,-6.10906081
-1.98290000,,,,,,-6.10372793
-1.98280000,,,,,-6.09839932,-6.09840272
-1.98270000,,,,,,-6.09308515
-1.98260000,,,,,-6.08777182,-6.08777520
-1.98250000,,,,-6.08244591,,-6.08247288
-1.98240000,,,,,-6.07717478,-6.07717814
-1.98230000,,,,,,-6.07189099
-1.98220000,,,,,-6.06660806,-6.06661140
-1.98210000,,,,,,-6.06133936
-1.98200000,,,-6.05596526,-6.05604823,-6.05607152,-6.05607485
-1.98190000,,,,,,-6.05081786
-1.98180000,,,,,-6.04556505,-6.04556836
-1.98170000,,,,,,-6.04032635
-1.98160000,,,,,-6.03508851,-6.03509180
-1.98150000,,,,-6.02983843,,-6.02986471
-1.98140000,,,,,-6.02464176,-6.02464504
-1.98130000,,,,,,-6.01943280
-1.98120000,,,,,-6.01422469,-6.01422796
-1.98110000,,,,,,-6.00903050
-1.98100000,,,-6.00373359,-6.00381447,-6.00383717,-6.00384041
-1.98090000,,,,,,-5.99865768
-1.98080000,,,,,-5.99347906,-5.99348229
-1.98070000,,,,,,-5.98831422
-1.98060000,,,,,-5.98315025,-5.98315346
-1.98050000,,,,-5.97797438,,-5.97799999
-1.98040000,,,,,-5.97285060,-5.97285380
-1.98030000,,,,,,-5.96771487
-1.98020000,,,,,-5.96258000,-5.96258318
-1.98010000,,,,,,-5.95745873
-1.98000000,-5.94222460,-5.94975539,-5.95223735,-5.95231619,-5.95233832,-5.95234148
-1.97990000,,,,,,-5.94723144
-1.97980000,,,,,-5.94212544,-5.94212858
-1.97970000,,,,,,-5.93703289
-1.97960000,,,,,-5.93194123,-5.93194436
-1.97950000,,,,-5.92683799,,-5.92686296
-1.97940000,,,,,-5.92178557,-5.92178869
-1.97930000,,,,,,-5.91672152
-1.97920000,,,,,-5.91165834,-5.91166145
-1.97910000,,,,,,-5.90660845
-1.97900000,,,-5.90146099,-5.90153786,-5.90155943,-5.90156252
-1.97890000,,,,,,-5.89652363
-1.97880000,,,,,-5.89148871,-5.89149178
-1.97870000,,,,,,-5.88646695
-1.97860000,,,,,-5.88144606,-5.88144912
-1.97850000,,,,-5.87641393,,-5.87643828
-1.97840000,,,,,-5.87143137,-5.87143441
-1.97830000,,,,,,-5.86643750
-1.97820000,,,,,-5.86144452,-5.86144754
-1.97810000,,,,,,-5.85646451
-1.97800000,,,-5.85138939,-5.85146435,-5.85148539,-5.85148839
-1.97790000,,,,,,-5.84651918
-1.97780000,,,,,-5.84155386,-5.84155685
-1.97770000,,,,,,-5.83660139
-1.97760000,,,,,-5.83164982,-5.83165280
-1.97750000,,,,-5.82668730,,-5.82671104
-1.97740000,,,,,-5.82177315,-5.82177612
-1.97730000,,,,,,-5.81684801
-1.97720000,,,,,-5.81192375,-5.81192670
-1.97710000,,,,,,-5.80701217
-1.97700000,,,-5.80200787,-5.80208097,-5.80210149,-5.80210442
-1.97690000,,,,,,-5.79720343
-1.97680000,,,,,-5.79230626,-5.79230918
-1.97670000,,,,,,-5.78742166
-1.97660000,,,,,-5.78253796,-5.78254086
-1.97650000,,,,-5.77764360,,-5.77766676
-1.97640000,,,,,-5.77279646,-5.77279935
-1.97630000,,,,,,-5.76793861
-1.97620000,,,,,-5.76308166,-5.76308454
-1.97610000,,,,,,-5.75823711
-1.97600000,,,-5.75330214,-5.75337344,-5.75339345,-5.75339631
-1.97590000,,,,,,-5.74856213
-1.97580000,,,,,-5.74373171,-5.74373456
-1.97570000,,,,,,-5.73891358
-1.97560000,,,,,-5.73409635,-5.73409918
-1.97550000,,,,-5.72926875,,-5.72929134
-1.97540000,,,,,-5.72448724,-5.72449006
-1.97530000,,,,,,-5.71969531
-1.97520000,,,,,-5.71490428,-5.71490709
-1.97510000,,,,,,-5.71012538
-1.97500000,,-5.70306707,-5.70525830,-5.70532785,-5.70534737,-5.70535016
-1.97490000,,,,,,-5.70058143
-1.97480000,,,,,-5.69581639,-5.69581917
-1.97470000,,,,,,-5.69106337
-1.97460000,,,,,-5.68631125,-5.68631401
-1.97450000,,,,-5.68154905,,-5.68157109
-1.97440000,,,,,-5.67683183,-5.67683458
-1.97430000,,,,,,-5.67210448
-1.97420000,,,,,-5.66737803,-5.66738076
-1.97410000,,,,,,-5.66266343
-1.97400000,,,-5.65786283,-5.65793070,-5.65794974,-5.65795246
-1.97390000,,,,,,-5.65324785
-1.97380000,,,,,-5.64854686,-5.64854957
-1.97370000,,,,,,-5.64385762
-1.97360000,,,,,-5.63916929,-5.63917199
-1.97350000,,,,-5.63447115,,-5.63449266
-1.97340000,,,,,-5.62981693,-5.62981961
-1.97330000,,,,,,-5.62515284
-1.97320000,,,,,-5.62048966,-5.62049234
-1.97310000,,,,,,-5.61583808
-1.97300000,,,-5.61110260,-5.61116882,-5.61118740,-5.61119006
-1.97290000,,,,,,-5.60654826
-1.97280000,,,,,-5.60191004,-5.60191268
-1.97270000,,,,,,-5.59728330
-1.97260000,,,,,-5.59265747,-5.59266010
-1.97250000,,,,-5.58802210,,-5.58804308
-1.97240000,,,,,-5.58342960,-5.58343222
-1.97230000,,,,,,-5.57882751
-1.97220000,,,,,-5.57422633,-5.57422894
-1.97210000,,,,,,-5.56963649
-1.97200000,,,-5.56496480,-5.56502943,-5.56504756,-5.56505015
-1.97190000,,,,,,-5.56046992
-1.97180000,,,,,-5.55589319,-5.55589577
-1.97170000,,,,,,-5.55132770
-1.97160000,,,,,-5.54676312,-5.54676569
-1.97150000,,,,-5.54218925,,-5.54220973
-1.97140000,,,,,-5.53765726,-5.53765981
-1.97130000,,,,,,-5.53311592
-1.97120000,,,,,-5.52857550,-5.52857805
-1.97110000,,,,,,-5.52404617
-1.97100000,,,-5.51943699,-5.51950006,-5.51951776,-5.51952029
-1.97090000,,,,,,-5.51500039
-1.97080000,,,,,-5.51048393,-5.51048645
-1.97070000,,,,,,-5.50597847
-1.97060000,,,,,-5.50147392,-5.50147643
-1.97050000,,,,-5.49696034,,-5.49698032
-1.97040000,,,,,-5.49248764,-5.49249014
-1.97030000,,,,,,-5.48800586
-1.97020000,,,,,-5.48352499,-5.48352747
-1.97010000,,,,,,-5.47905497
-1.97000000,-5.46666150,-5.47256607,-5.47450703,-5.47456860,-5.47458587,-5.47458834
-1.96990000,,,,,,-5.47012758
-1.96980000,,,,,-5.46567020,-5.46567266
-1.96970000,,,,,,-5.46122358
-1.96960000,,,,,-5.45677788,-5.45678033
-1.96950000,,,,-5.45232338,,-5.45234289
-1.96940000,,,,,-5.44790882,-5.44791125
-1.96930000,,,,,,-5.44348541
-1.96920000,,,,,-5.43906292,-5.43906535
-1.96910000,,,,,,-5.43465105
-1.96900000,,,-5.43016312,-5.43022323,-5.43024010,-5.43024251
-1.96890000,,,,,,-5.42583972
-1.96880000,,,,,-5.42144026,-5.42144266
-1.96870000,,,,,,-5.41705133
-1.96860000,,,,,-5.41266332,-5.41266571
-1.96850000,,,,-5.40826673,,-5.40828578
-1.96840000,,,,,-5.40390917,-5.40391155
-1.96830000,,,,,,-5.39954300
-1.96820000,,,,,-5.39517775,-5.39518011
-1.96810000,,,,,,-5.39082288
-1.96800000,,,-5.38639378,-5.38645247,-5.38646894,-5.38647130
-1.96790000,,,,,,-5.38212535
-1.96780000,,,,,-5.37778267,-5.37778502
-1.96770000,,,,,,-5.37345030
-1.96760000,,,,,-5.36911885,-5.36912119
-1.96750000,,,,-5.36477906,,-5.36479766
-1.96740000,,,,,-5.36047739,-5.36047971
-1.96730000,,,,,,-5.35616734
-1.96720000,,,,,-5.35185820,-5.35186051
-1.96710000,,,,,,-5.34755924
-1.96700000,,,-5.34318781,-5.34324512,-5.34326120,-5.34326350
-1.96690000,,,,,,-5.33897329
-1.96680000,,,,,-5.33468630,-5.33468859
-1.96670000,,,,,,-5.33040939
-1.96660000,,,,,-5.32613341,-5.32613569
-1.96650000,,,,-5.32184930,,-5.32186747
-1.96640000,,,,,-5.31760245,-5.31760472
-1.96630000,,,,,,-5.31334743
-1.96620000,,,,,-5.30909333,-5.30909559
-1.96610000,,,,,,-5.30484919
-1.96600000,,,-5.30053430,-5.30059027,-5.30060597,-5.30060822
-1.96590000,,,,,,-5.29637267
-1.96580000,,,,,-5.29214029,-5.29214252
-1.96570000,,,,,,-5.28791778
-1.96560000,,,,,-5.28369620,-5.28369842
-1.96550000,,,,-5.27946670,,-5.27948444
-1.96540000,,,,,-5.27527361,-5.27527582
-1.96530000,,,,,,-5.27107257
-1.96520000,,,,,-5.26687245,-5.26687465
-1.96510000,,,,,,-5.26268207
-1.96500000,,-5.25669805,-5.25842262,-5.25847729,-5.25849263,-5.25849482
-1.96490000,,,,,,-5.25431289
-1.96480000,,,,,-5.25013407,-5.25013625
-1.96470000,,,,,,-5.24596492
-1.96460000,,,,,-5.24179669,-5.24179886
-1.96450000,,,,-5.23762076,,-5.23763809
-1.96440000,,,,,-5.23348041,-5.23348257
-1.96430000,,,,,,-5.22933231
-1.96420000,,,,,-5.22518514,-5.22518730
-1.96410000,,,,,,-5.22104751
-1.96400000,,,-5.21684242,-5.21689583,-5.21691081,-5.21691296
-1.96390000,,,,,,-5.21278361
-1.96380000,,,,,-5.20865734,-5.20865948
-1.96370000,,,,,,-5.20454053
-1.96360000,,,,,-5.20042465,-5.20042677
-1.96350000,,,,-5.19630126,,-5.19631818
-1.96340000,,,,,-5.19221265,-5.19221476
-1.96330000,,,,,,-5.18811650
-1.96320000,,,,,-5.18402127,-5.18402338
-1.96310000,,,,,,-5.17993539
-1.96300000,,,-5.17578362,-5.17583580,-5.17585044,-5.17585253
-1.96290000,,,,,,-5.17177478
-1.96280000,,,,,-5.16770006,-5.16770215
-1.96270000,,,,,,-5.16363460
-1.96260000,,,,,-5.15957007,-5.15957215
-1.96250000,,,,-5.15549823,,-5.15551477
-1.96240000,,,,,-5.15146040,-5.15146246
-1.96230000,,,,,,-5.14741521
-1.96220000,,,,,-5.14337095,-5.14337300
-1.96210000,,,,,,-5.13933584
-1.96200000,,,-5.13523637,-5.13528735,-5.13530166,-5.13530370
-1.96190000,,,,,,-5.13127658
-1.96180000,,,,,-5.12725244,-5.12725448
-1.96170000,,,,,,-5.12323737
-1.96160000,,,,,-5.11922323,-5.11922526
-1.96150000,,,,-5.11520197,,-5.11521813
-1.96140000,,,,,-5.11121395,-5.11121597
-1.96130000,,,,,,-5.10721878
-1.96120000,,,,,-5.10322453,-5.10322654
-1.96110000,,,,,,-5.09923924
-1.96100000,,,-5.09519109,-5.09524090,-5.09525488,-5.09525688
-1.96090000,,,,,,-5.09127945
-1.96080000,,,,,-5.08730494,-5.08730693
-1.96070000,,,,,,-5.08333932
-1.96060000,,,,,-5.07937463,-5.07937661
-1.96050000,,,,-5.07540300,,-5.07541879
-1.96040000,,,,,-5.07146388,-5.07146585
-1.96030000,,,,,,-5.06751778
-1.96020000,,,,,-5.06357261,-5.06357457
-1.96010000,,,,,,-5.05963622
-1.96000000,-5.04941617,-5.05410171,-5.05563841,-5.05568710,-5.05570076,-5.05570271
-1.95990000,,,,,,-5.05177404
-1.95980000,,,,,-5.04784825,-5.04785019
-1.95970000,,,,,,-5.04393116
-1.95960000,,,,,-5.04001500,-5.04001694
-1.95950000,,,,-5.03609208,,-5.03610751
-1.95940000,,,,,-5.03220095,-5.03220288
-1.95930000,,,,,,-5.02830303
-1.95920000,,,,,-5.02440603,-5.02440795
-1.95910000,,,,,,-5.02051764
-1.95900000,,,-5.01656923,-5.01661682,-5.01663017,-5.01663208
-1.95890000,,,,,,-5.01275126
-1.95880000,,,,,-5.00887329,-5.00887519
-1.95870000,,,,,,-5.00500384
-1.95860000,,,,,-5.00113532,-5.00113721
-1.95850000,,,,-4.99726021,,-4.99727529
-1.95840000,,,,,-4.99341620,-4.99341808
-1.95830000,,,,,,-4.98956556
-1.95820000,,,,,-4.98571585,-4.98571772
-1.95810000,,,,,,-4.98187457
-1.95800000,,,-4.97797464,-4.97802116,-4.97803421,-4.97803608
-1.95790000,,,,,,-4.97420224
-1.95780000,,,,,-4.97037121,-4.97037306
-1.95770000,,,,,,-4.96654853
-1.95760000,,,,,-4.96272677,-4.96272862
-1.95750000,,,,-4.95889859,,-4.95891334
-1.95740000,,,,,-4.95510084,-4.95510268
-1.95730000,,,,,,-4.95129663
-1.95720000,,,,,-4.94749334,-4.94749517
-1.95710000,,,,,,-4.94369831
-1.95700000,,,-4.93984597,-4.93989145,-4.93990420,-4.93990603
-1.95690000,,,,,,-4.93611832
-1.95680000,,,,,-4.93233337,-4.93233518
-1.95670000,,,,,,-4.92855660
-1.95660000,,,,,-4.92478077,-4.92478257
-1.95650000,,,,-4.92099867,,-4.92101308
-1.95640000,,,,,-4.91724633,-4.91724813
-1.95630000,,,,,,-4.91348769
-1.95620000,,,,,-4.90972999,-4.90973178
-1.95610000,,,,,,-4.90598037
-1.95600000,,,-4.90217475,-4.90221921,-4.90223168,-4.90223347
-1.95590000,,,,,,-4.89849105
-1.95580000,,,,,-4.89475135,-4.89475312
-1.95570000,,,,,,-4.89101967
-1.95560000,,,,,-4.88728891,-4.88729068
-1.95550000,,,,-4.88355206,,-4.88356615
-1.95540000,,,,,-4.87984432,-4.87984608
-1.95530000,,,,,,-4.87613044
-1.95520000,,,,,-4.87241749,-4.87241925
-1.95510000,,,,,,-4.86871248
-1.95500000,,-4.86357975,-4.86495271,-4.86499619,-4.86500838,-4.86501012
-1.95490000,,,,,,-4.86131219
-1.95480000,,,,,-4.85761691,-4.85761865
-1.95470000,,,,,,-4.85392951
-1.95460000,,,,,-4.85024303,-4.85024476
-1.95450000,,,,-4.84655060,,-4.84656438
-1.95440000,,,,,-4.84288666,-4.84288838
-1.95430000,,,,,,-4.83921674
-1.95420000,,,,,-4.83554775,-4.83554946
-1.95410000,,,,,,-4.83188653
-1.95400000,,,-4.82817179,-4.82821430,-4.82822623,-4.82822794
-1.95390000,,,,,,-4.82457368
-1.95380000,,,,,-4.82092204,-4.82092374
-1.95370000,,,,,,-4.81727812
-1.95360000,,,,,-4.81363512,-4.81363681
-1.95350000,,,,-4.80998633,,-4.80999981
-1.95340000,,,,,-4.80636541,-4.80636709
-1.95330000,,,,,,-4.80273867
-1.95320000,,,,,-4.79911284,-4.79911452
-1.95310000,,,,,,-4.79549464
-1.95300000,,,-4.79182412,-4.79186570,-4.79187736,-4.79187903
-1.95290000,,,,,,-4.78826767
-1.95280000,,,,,-4.78465890,-4.78466056
-1.95270000,,,,,,-4.78105769
-1.95260000,,,,,-4.77745740,-4.77745905
-1.95250000,,,,-4.77385146,,-4.77386464
-1.95240000,,,,,-4.77027280,-4.77027445
-1.95230000,,,,,,-4.76668847
-1.95220000,,,,,-4.76310505,-4.76310669
-1.95210000,,,,,,-4.75952910
-1.95200000,,,-4.75590200,-4.75594267,-4.75595408,-4.75595571
-1.95190000,,,,,,-4.75238649
-1.95180000,,,,,-4.74881983,-4.74882145
-1.95170000,,,,,,-4.74526058
-1.95160000,,,,,-4.74170224,-4.74170386
-1.95150000,,,,-4.73813840,,-4.73815129
-1.95140000,,,,,-4.73460126,-4.73460287
-1.95130000,,,,,,-4.73105859
-1.95120000,,,,,-4.72751683,-4.72751843
-1.95110000,,,,,,-4.72398240
-1.95100000,,,-4.72039794,-4.72043772,-4.72044888,-4.72045048
-1.95090000,,,,,,-4.71692267
-1.95080000,,,,,-4.71339736,-4.71339895
-1.95070000,,,,,,-4.70987933
-1.95060000,,,,,-4.70636222,-4.70636380
-1.95050000,,,,-4.70283973,,-4.70285235
-1.95040000,,,,,-4.69934339,-4.69934496
-1.95030000,,,,,,-4.69584164
-1.95020000,,,,,-4.69234081,-4.69234238
-1.95010000,,,,,,-4.68884717
-1.95000000,-4.68031759,-4.68407488,-4.68530461,-4.68534352,-4.68535444,-4.68535600
-1.94990000,,,,,,-4.68186887
-1.94980000,,,,,-4.67838421,-4.67838576
-1.94970000,,,,,,-4.67490668
-1.94960000,,,,,-4.67143006,-4.67143161
-1.94950000,,,,-4.66794821,,-4.66796055
-1.94940000,,,,,-4.66449195,-4.66449349
-1.94930000,,,,,,-4.66103043
-1.94920000,,,,,-4.65756981,-4.65757135
-1.94910000,,,,,,-4.65411625
-1.94900000,,,-4.65061484,-4.65065291,-4.65066359,-4.65066512
-1.94890000,,,,,,-4.64721796
-1.94880000,,,,,-4.64377324,-4.64377476
-1.94870000,,,,,,-4.64033551
-1.94860000,,,,,-4.63689869,-4.63690020
-1.94850000,,,,-4.63345676,,-4.63346884
-1.94840000,,,,,-4.63003989,-4.63004140
-1.94830000,,,,,,-4.62661789
-1.94820000,,,,,-4.62319680,-4.62319830
-1.94810000,,,,,,-4.61978262
-1.94800000,,,-4.61632164,-4.61635890,-4.61636935,-4.61637084
-1.94790000,,,,,,-4.61296296
-1.94780000,,,,,-4.60955749,-4.60955897
-1.94770000,,,,,,-4.60615887
-1.94760000,,,,,-4.60276116,-4.60276264
-1.94750000,,,,-4.59935847,,-4.59937029
-1.94740000,,,,,-4.59598032,-4.59598179
