t,y with h=0.01,y with h=0.005,y with h=0.001
-0.009999999999999787,0.99,0.990074625,0.9901334384625357
0.0,1.0,1.0,1.0
0.010000000000000231,1.01,1.010075375,1.0101365887197762
0.020000000000000018,1.020303,1.0204583429636227,1.0205845304078542
0.03000000000000025,1.03092124271809,1.0311614219526641,1.0313565710930654
0.040000000000000036,1.0418675051777795,1.0421976840714753,1.0424660273810225
0.050000000000000266,1.0531551311633043,1.0535807895561342,1.053926821929936
0.06000000000000005,1.064798066031842,1.0653250233760845,1.065753521572748
0.07000000000000028,1.0768108940857126,1.0774453345680892,1.077961378320084
0.08000000000000007,1.0892088787277894,1.0899573785445285,1.0905663735024957
0.08999999999999986,1.1020080056457662,1.1028775626428005,1.1035852653372649
0.10000000000000009,1.115225029295921,1.1162230952101961,1.1170356402349568
0.10999999999999988,1.1288775229848977,1.130012038549482,1.130935968194469
0.1200000000000001,1.1429839328791862,1.1442633660849897,1.145305662672901
0.1299999999999999,1.157563636306841,1.158997024147747,1.1601651453588013
0.14000000000000012,1.172637004755039,1.174233998821695,1.1755359163248413
0.1499999999999999,1.1882254720109047,1.1899963883419393,1.1914406300894538
0.16000000000000014,1.2043516079422765,1.2063074815910797,1.2079031781773357
0.16999999999999993,1.2210391984705156,1.2231918433017925,1.2249487788369242
0.18000000000000016,1.2383133323499307,1.2406754066440466,1.2426040746501639
0.18999999999999995,1.2562004954389165,1.2587855739547742,1.2608972388574466
0.20000000000000018,1.2747286732276604,1.2775513264578862,1.279858091320067
0.20999999999999996,1.2939274624776032,1.2970033439247937,1.299518225155741
0.2200000000000002,1.3138281929303435,1.3171741353419621,1.3199111452118018
0.22999999999999998,1.3344640601601763,1.3380981817846447,1.3410724196881498
0.2400000000000002,1.3558702707771364,1.3598120928474062,1.3630398463908286
0.25,1.3780842013387742,1.3823547781553585,1.385853635290731
0.26000000000000023,1.4011455725019164,1.4057676356787354,1.409556609284511
0.27,1.4250966401438385,1.430094758801761,1.434194425311209
0.28000000000000025,1.4499824054097195,1.4553831643596717,1.4598158182741658
0.29000000000000004,1.4758508459048443,1.4816830441611561,1.486472870560485
0.30000000000000027,1.5027531705515487,1.50904804286444,1.5142213103478406
0.31000000000000005,1.5307441009792306,1.537535565482163,1.5431208423508
0.3200000000000003,1.5598821827190934,1.5672071182631702,1.5732355151979838
0.33000000000000007,1.5902301299434394,1.5981286872504898,1.604634130261723
0.33999999999999986,1.621855208034052,1.6303711594586938,1.6373906975009163
0.3500000000000001,1.6548296588996396,1.664010792368208,1.6715849447466902
0.3599999999999999,1.6892311747055273,1.6991297383204003,1.70730288788516
0.3700000000000001,1.7251434265504373,1.735816631441498,1.7446374706036614
0.3799999999999999,1.7626566556503758,1.77416724595748,1.7836892838051794
0.3900000000000001,1.801868335798933,1.8142852362251518,1.8245673765082515
0.3999999999999999,1.842883917304097,1.8562829705447659,1.8673901720956492
0.41000000000000014,1.8858176642998943,1.900282472896312,1.9122865062284535
0.41999999999999993,1.930793599353379,1.9464164892288003,1.9593968056947304
0.43000000000000016,1.9779465717037028,1.9948296979215474,2.008874431029469
0.43999999999999995,2.0274234683671732,2.0456800876438574,2.0608872100702773
0.4500000000000002,2.0793845908288486,2.099140530209569,2.1156191948860097
0.45999999999999996,2.134005224253343,2.155400581338875,2.1732726809677727
0.4700000000000002,2.191477431256314,2.2146685487344313,2.2340705355043475
0.48,2.2520121085002764,2.2771738748492925,2.298258891363927
0.4900000000000002,2.3158413519893966,2.343169891552456,2.366110275572733
0.5,2.3832211862899855,2.412937016076853,2.437927256271926
0.5100000000000002,2.45443472444925,2.486786472805371,2.514046711204743
0.52,2.529795839709764,2.5650646444510157,2.594844844868673
0.5300000000000002,2.609653447982383,2.64815818012101,2.680743112070012
